shoe_name,price,url,category,review_count,star,product_code,shoe_type,durability,comfort,size,size_count,color_count,brand,color 1,color 2,color 3,color 4,color 5
Nike Air Alpha Force 88 x Billie,11 895.00,https://www.nike.com/in/t/air-alpha-force-88-billie-shoes-gxnhBC/DZ6763-102,Men,3,5.0,DZ6763-102,Shoes,,,,19,2,Nike,White/Neutral Grey/Black,White/Neutral Grey/Fire Red,,,
Nike Air Alpha Force 88 x Billie,11 895.00,https://www.nike.com/in/t/air-alpha-force-88-billie-shoes-gxnhBC/DZ6763-102,Men,3,5.0,DZ6763-101,Shoes,,,,0,2,Nike,White/Neutral Grey/Black,White/Neutral Grey/Fire Red,,,
NikeCourt Air Zoom Vapor 11,14 995.00,https://www.nike.com/in/t/nikecourt-air-zoom-vapor-11-hard-court-tennis-shoes-8PLCHs/DR6966-300,Men,9,4.6,DR6966-300,Hard Court Tennis Shoes,,,,13,2,Nike,Teal Nebula/Geode Teal/White,White/Picante Red/Black/Fuchsia Dream,,,
NikeCourt Air Zoom Vapor 11,10 497.00,https://www.nike.com/in/t/nikecourt-air-zoom-vapor-11-hard-court-tennis-shoes-8PLCHs/DR6966-300,Men,9,4.6,DR6966-100,Hard Court Tennis Shoes,,,,0,2,Nike,Teal Nebula/Geode Teal/White,White/Picante Red/Black/Fuchsia Dream,,,
Nike BRSB,7 495.00,https://www.nike.com/in/t/brsb-skate-shoes-RJF3Ss/DH9227-001,Unisex,13,4.1,DH9227-101,Skate Shoes,,100.0,50.0,15,2,Nike,White/White/Black/Black,Black/Black/White/White,,,
Nike BRSB,7 495.00,https://www.nike.com/in/t/brsb-skate-shoes-RJF3Ss/DH9227-001,Unisex,13,4.1,DH9227-001,Skate Shoes,,100.0,50.0,13,2,Nike,White/White/Black/Black,Black/Black/White/White,,,
Nike SB React Leo Premium,8 695.00,https://www.nike.com/in/t/sb-react-leo-skate-shoes-K7X9W0/FD0268-100,Unisex,1,5.0,FD0268-100,Skate Shoes,,,,12,1,Nike,,,,,
Nike Air Max 1 Premium,14 995.00,https://www.nike.com/in/t/air-max-1-shoes-ckDZ1S/FQ8172-645,Unisex,0,0.0,FQ8172-645,Shoes,,,,13,1,Nike,,,,,
Freak 5 EP,11 495.00,https://www.nike.com/in/t/freak-5-ep-basketball-shoes-dPwdt7/DX4996-300,Unisex,1,5.0,DX4996-600,Basketball Shoes,,100.0,50.0,11,7,Nike,Noble Red/Desert Berry/Guava Ice/Ice Peach,White/White/Black,Black/Fuchsia Dream/Baltic Blue/Phantom,Geode Teal/Purple Ink/Total Orange/Jade Ice,Light Orewood Brown/Medium Soft Pink/Emerald Rise
Freak 5 EP,11 495.00,https://www.nike.com/in/t/freak-5-ep-basketball-shoes-dPwdt7/DX4996-300,Unisex,1,5.0,DX4996-101,Basketball Shoes,,100.0,50.0,11,7,Nike,Noble Red/Desert Berry/Guava Ice/Ice Peach,White/White/Black,Black/Fuchsia Dream/Baltic Blue/Phantom,Geode Teal/Purple Ink/Total Orange/Jade Ice,Light Orewood Brown/Medium Soft Pink/Emerald Rise
Freak 5 EP,11 495.00,https://www.nike.com/in/t/freak-5-ep-basketball-shoes-dPwdt7/DX4996-300,Unisex,1,5.0,DX4996-002,Basketball Shoes,,100.0,50.0,11,7,Nike,Noble Red/Desert Berry/Guava Ice/Ice Peach,White/White/Black,Black/Fuchsia Dream/Baltic Blue/Phantom,Geode Teal/Purple Ink/Total Orange/Jade Ice,Light Orewood Brown/Medium Soft Pink/Emerald Rise
Freak 5 EP,11 495.00,https://www.nike.com/in/t/freak-5-ep-basketball-shoes-dPwdt7/DX4996-300,Unisex,1,5.0,DX4996-300,Basketball Shoes,,100.0,50.0,11,7,Nike,Noble Red/Desert Berry/Guava Ice/Ice Peach,White/White/Black,Black/Fuchsia Dream/Baltic Blue/Phantom,Geode Teal/Purple Ink/Total Orange/Jade Ice,Light Orewood Brown/Medium Soft Pink/Emerald Rise
Freak 5 EP,11 495.00,https://www.nike.com/in/t/freak-5-ep-basketball-shoes-dPwdt7/DX4996-300,Unisex,1,5.0,DX4996-100,Basketball Shoes,,100.0,50.0,11,7,Nike,Noble Red/Desert Berry/Guava Ice/Ice Peach,White/White/Black,Black/Fuchsia Dream/Baltic Blue/Phantom,Geode Teal/Purple Ink/Total Orange/Jade Ice,Light Orewood Brown/Medium Soft Pink/Emerald Rise
Freak 5 EP,11 495.00,https://www.nike.com/in/t/freak-5-ep-basketball-shoes-dPwdt7/DX4996-300,Unisex,1,5.0,DX4996-200,Basketball Shoes,,100.0,50.0,11,7,Nike,Noble Red/Desert Berry/Guava Ice/Ice Peach,White/White/Black,Black/Fuchsia Dream/Baltic Blue/Phantom,Geode Teal/Purple Ink/Total Orange/Jade Ice,Light Orewood Brown/Medium Soft Pink/Emerald Rise
Freak 5 EP,11 495.00,https://www.nike.com/in/t/freak-5-ep-basketball-shoes-dPwdt7/DX4996-300,Unisex,1,5.0,DX4996-003,Basketball Shoes,,100.0,50.0,11,7,Nike,Noble Red/Desert Berry/Guava Ice/Ice Peach,White/White/Black,Black/Fuchsia Dream/Baltic Blue/Phantom,Geode Teal/Purple Ink/Total Orange/Jade Ice,Light Orewood Brown/Medium Soft Pink/Emerald Rise
Nike Victori One,2 467.00,https://www.nike.com/in/t/victori-one-printed-slides-2ZsMWk/CN9678-014,Men,79,4.6,CN9678-013,Printed Slides,,63.0,38.0,0,6,Nike,Black/Black/White,Black/Black/White,Black/University Red/Light Silver/White,Black/Black/White,Black/Black/White
Nike Victori One,2 467.00,https://www.nike.com/in/t/victori-one-printed-slides-2ZsMWk/CN9678-014,Men,79,4.6,CN9678-008,Printed Slides,,63.0,38.0,0,6,Nike,Black/Black/White,Black/Black/White,Black/University Red/Light Silver/White,Black/Black/White,Black/Black/White
Nike Victori One,2 595.00,https://www.nike.com/in/t/victori-one-printed-slides-2ZsMWk/CN9678-014,Men,79,4.6,CN9678-014,Printed Slides,,63.0,38.0,8,6,Nike,Black/Black/White,Black/Black/White,Black/University Red/Light Silver/White,Black/Black/White,Black/Black/White
Nike Victori One,2 595.00,https://www.nike.com/in/t/victori-one-printed-slides-2ZsMWk/CN9678-014,Men,79,4.6,CN9678-006,Printed Slides,,63.0,38.0,8,6,Nike,Black/Black/White,Black/Black/White,Black/University Red/Light Silver/White,Black/Black/White,Black/Black/White
Nike Victori One,2 595.00,https://www.nike.com/in/t/victori-one-printed-slides-2ZsMWk/CN9678-014,Men,79,4.6,CN9678-004,Printed Slides,,63.0,38.0,8,6,Nike,Black/Black/White,Black/Black/White,Black/University Red/Light Silver/White,Black/Black/White,Black/Black/White
Nike Victori One,2 595.00,https://www.nike.com/in/t/victori-one-printed-slides-2ZsMWk/CN9678-014,Men,79,4.6,CN9678-601,Printed Slides,,63.0,38.0,8,6,Nike,Black/Black/White,Black/Black/White,Black/University Red/Light Silver/White,Black/Black/White,Black/Black/White
Nike Legend Essential 3 Next Nature,4 995.00,https://www.nike.com/in/t/legend-essential-3-next-nature-workout-shoes-wQRBs9/DM1120-010,Men,32,4.2,DM1120-010,Workout Shoes,,,,13,5,Nike,Pure Platinum/White/Black/University Red,Black/White/Clear Jade,Adobe/Phantom/Flat Pewter/Light Crimson,Black/Iron Grey/White,Obsidian/Obsidian/Bright Crimson
Nike Legend Essential 3 Next Nature,4 995.00,https://www.nike.com/in/t/legend-essential-3-next-nature-workout-shoes-wQRBs9/DM1120-010,Men,32,4.2,DM1120-009,Workout Shoes,,,,12,5,Nike,Pure Platinum/White/Black/University Red,Black/White/Clear Jade,Adobe/Phantom/Flat Pewter/Light Crimson,Black/Iron Grey/White,Obsidian/Obsidian/Bright Crimson
Nike Legend Essential 3 Next Nature,3 497.00,https://www.nike.com/in/t/legend-essential-3-next-nature-workout-shoes-wQRBs9/DM1120-010,Men,32,4.2,DM1120-601,Workout Shoes,,,,0,5,Nike,Pure Platinum/White/Black/University Red,Black/White/Clear Jade,Adobe/Phantom/Flat Pewter/Light Crimson,Black/Iron Grey/White,Obsidian/Obsidian/Bright Crimson
Nike Legend Essential 3 Next Nature,4 995.00,https://www.nike.com/in/t/legend-essential-3-next-nature-workout-shoes-wQRBs9/DM1120-010,Men,32,4.2,DM1120-001,Workout Shoes,,,,12,5,Nike,Pure Platinum/White/Black/University Red,Black/White/Clear Jade,Adobe/Phantom/Flat Pewter/Light Crimson,Black/Iron Grey/White,Obsidian/Obsidian/Bright Crimson
Nike Legend Essential 3 Next Nature,4 747.00,https://www.nike.com/in/t/legend-essential-3-next-nature-workout-shoes-wQRBs9/DM1120-010,Men,32,4.2,DM1120-401,Workout Shoes,,,,0,5,Nike,Pure Platinum/White/Black/University Red,Black/White/Clear Jade,Adobe/Phantom/Flat Pewter/Light Crimson,Black/Iron Grey/White,Obsidian/Obsidian/Bright Crimson
Jordan Play,2 995.00,https://www.nike.com/in/t/jordan-play-slides-2mCjgT/DC9835-005,Men,70,4.5,DC9835-005,Slides,,,,0,2,Nike,Black/Metallic Silver,Varsity Red/White/White,,,
Jordan Play,2 995.00,https://www.nike.com/in/t/jordan-play-slides-2mCjgT/DC9835-005,Men,70,4.5,DC9835-611,Slides,,,,0,2,Nike,Black/Metallic Silver,Varsity Red/White/White,,,
Nike Tiempo Legend 10 Elite,20 995.00,https://www.nike.com/in/t/tiempo-legend-10-elite-football-boot-PWQ83L/DV4330-300,Unisex,1,3.0,DV4330-300,Artificial-Grass Football Boots,,,,10,1,Nike,,,,,
Nike G.T. Jump 2 EP,16 995.00,https://www.nike.com/in/t/gt-jump-2-ep-basketball-shoes-1F15Gp/DJ9432-002,Men,1,5.0,DJ9432-002,Basketball Shoes,,100.0,50.0,11,3,Nike,Wolf Grey/Blue Tint/University Blue/White,Fierce Pink/Hyper Pink/Guava Ice/Gym Red,Black/White/Blue Tint/Black,,
Nike G.T. Jump 2 EP,16 995.00,https://www.nike.com/in/t/gt-jump-2-ep-basketball-shoes-1F15Gp/DJ9432-002,Men,1,5.0,DJ9432-601,Basketball Shoes,,100.0,50.0,11,3,Nike,Wolf Grey/Blue Tint/University Blue/White,Fierce Pink/Hyper Pink/Guava Ice/Gym Red,Black/White/Blue Tint/Black,,
Nike G.T. Jump 2 EP,16 995.00,https://www.nike.com/in/t/gt-jump-2-ep-basketball-shoes-1F15Gp/DJ9432-002,Men,1,5.0,DJ9432-001,Basketball Shoes,,100.0,50.0,11,3,Nike,Wolf Grey/Blue Tint/University Blue/White,Fierce Pink/Hyper Pink/Guava Ice/Gym Red,Black/White/Blue Tint/Black,,
Nike Air Max 1,12 795.00,https://www.nike.com/in/t/air-max-1-shoes-pK71jF/FZ0628-010,Men,0,0.0,FZ0628-010,Shoes,,,,13,1,Nike,,,,,
Nike Calm,5 695.00,https://www.nike.com/in/t/calm-mules-KJZKd1/FD5131-200,Men,3,5.0,FD5131-002,Mules,,100.0,50.0,8,4,Nike,Light Smoke Grey/Light Smoke Grey,Black/Black,Oil Green/Oil Green,Hemp/Hemp,
Nike Calm,5 695.00,https://www.nike.com/in/t/calm-mules-KJZKd1/FD5131-200,Men,3,5.0,FD5131-001,Mules,,100.0,50.0,8,4,Nike,Light Smoke Grey/Light Smoke Grey,Black/Black,Oil Green/Oil Green,Hemp/Hemp,
Nike Calm,5 695.00,https://www.nike.com/in/t/calm-mules-KJZKd1/FD5131-200,Men,3,5.0,FD5131-300,Mules,,100.0,50.0,8,4,Nike,Light Smoke Grey/Light Smoke Grey,Black/Black,Oil Green/Oil Green,Hemp/Hemp,
Nike Calm,5 695.00,https://www.nike.com/in/t/calm-mules-KJZKd1/FD5131-200,Men,3,5.0,FD5131-200,Mules,,100.0,50.0,8,4,Nike,Light Smoke Grey/Light Smoke Grey,Black/Black,Oil Green/Oil Green,Hemp/Hemp,
Nike G.T. Jump 2 EP,17 495.00,https://www.nike.com/in/t/gt-jump-2-ep-basketball-shoes-vttqFR/FV1896-001,Unisex,0,0.0,FV1896-001,Basketball Shoes,,,,11,1,Nike,,,,,
Nike Phantom GX Academy,7 995.00,https://www.nike.com/in/t/phantom-gx-academy-multi-ground-low-top-football-boot-35LbbD/DD9473-300,Unisex,10,4.4,DD9473-300,Multi-Ground Low-Top Football Boot,,100.0,50.0,12,2,Nike,Hyper Turquoise/Fuchsia Dream/White/Black,Bright Crimson/White/University Red/Black,,,
Nike Phantom GX Academy,7 995.00,https://www.nike.com/in/t/phantom-gx-academy-multi-ground-low-top-football-boot-35LbbD/DD9473-300,Unisex,10,4.4,DD9473-600,Multi-Ground Low-Top Football Boot,,100.0,50.0,12,2,Nike,Hyper Turquoise/Fuchsia Dream/White/Black,Bright Crimson/White/University Red/Black,,,
Nike Air Max 97 By You,17 495.00,https://www.nike.com/in/u/custom-nike-air-max-97-shoes-by-you-10001609/8806623397,Men,0,,FN6743-900,Custom  Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Air Max 97 By You,17 495.00,https://www.nike.com/in/u/custom-nike-air-max-97-shoes-by-you-10001609/8806623397,Men,0,,FN6743-900,Custom  Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Air Max 97 By You,17 495.00,https://www.nike.com/in/u/custom-nike-air-max-97-shoes-by-you-10001609/8806623397,Men,0,,FN6743-900,Custom  Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Air Max 97 By You,17 495.00,https://www.nike.com/in/u/custom-nike-air-max-97-shoes-by-you-10001609/8806623397,Men,0,,FZ0814-900,Custom  Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Air Max 97 By You,17 495.00,https://www.nike.com/in/u/custom-nike-air-max-97-shoes-by-you-10001609/8806623397,Men,0,,FZ0814-900,Custom  Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Air Max 97 By You,17 495.00,https://www.nike.com/in/u/custom-nike-air-max-97-shoes-by-you-10001609/8806623397,Men,0,,FN6743-900,Custom  Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Air Jordan XXXVIII 'Aqua' PF,18 395.00,https://www.nike.com/in/t/air-jordan-xxxviii-pf-basketball-shoes-tTRwfF/DZ3355-500,Unisex,0,0.0,DZ3355-001,Basketball Shoes,,,,12,4,Nike,Black/Bright Concord/Aquatone/True Red,White/University Red/Metallic Gold/Black,Light Marine/Royal Pulse/Flash Crimson/Astronomy Blue,White/Siren Red/Black,
Air Jordan XXXVIII 'Celebration' PF,18 395.00,https://www.nike.com/in/t/air-jordan-xxxviii-pf-basketball-shoes-tTRwfF/DZ3355-500,Unisex,0,0.0,DZ3355-100,Basketball Shoes,,,,12,4,Nike,Black/Bright Concord/Aquatone/True Red,White/University Red/Metallic Gold/Black,Light Marine/Royal Pulse/Flash Crimson/Astronomy Blue,White/Siren Red/Black,
Air Jordan XXXVIII PF,18 395.00,https://www.nike.com/in/t/air-jordan-xxxviii-pf-basketball-shoes-tTRwfF/DZ3355-500,Unisex,0,0.0,DZ3355-500,Basketball Shoes,,,,12,4,Nike,Black/Bright Concord/Aquatone/True Red,White/University Red/Metallic Gold/Black,Light Marine/Royal Pulse/Flash Crimson/Astronomy Blue,White/Siren Red/Black,
Air Jordan XXXVIII PF,18 395.00,https://www.nike.com/in/t/air-jordan-xxxviii-pf-basketball-shoes-tTRwfF/DZ3355-500,Unisex,0,0.0,DZ3355-106,Basketball Shoes,,,,12,4,Nike,Black/Bright Concord/Aquatone/True Red,White/University Red/Metallic Gold/Black,Light Marine/Royal Pulse/Flash Crimson/Astronomy Blue,White/Siren Red/Black,
Nike Phantom GX Pro,12 995.00,https://www.nike.com/in/t/phantom-gx-pro-low-top-football-boot-rFQzVx/DD9463-300,Unisex,7,4.7,DD9463-300,Firm-Ground Low-Top Football Boot,,100.0,50.0,10,1,Nike,,,,,
Nike InfinityRN 4,14 995.00,https://www.nike.com/in/t/infinityrn-4-road-running-shoes-SFXkMs/FN0881-001,Men,3,4.3,FN0881-001,Road Running Shoes (Extra Wide),,,,13,2,Nike,Black/White,University Red/Campfire Orange/Rugged Orange/Midnight Navy,,,
Nike InfinityRN 4,14 995.00,https://www.nike.com/in/t/infinityrn-4-road-running-shoes-SFXkMs/FN0881-001,Men,3,4.3,FN0881-600,Road Running Shoes (Extra Wide),,,,11,2,Nike,Black/White,University Red/Campfire Orange/Rugged Orange/Midnight Navy,,,
Nike Zoom Mercurial Superfly 9 Academy KM MG,8 995.00,https://www.nike.com/in/t/zoom-mercurial-superfly-9-academy-km-mg-multi-ground-high-top-football-boot-jxdjk2/DO9345-400,Unisex,11,4.9,DO9345-400,Multi-Ground High-Top Football Boot,,,,12,1,Nike,,,,,
Nike Rival Fly 3,8 195.00,https://www.nike.com/in/t/rival-fly-3-road-racing-shoes-XbhTCL/CT2405-001,Men,23,4.4,CT2405-301,Road Racing Shoes,,84.0,50.0,13,6,Nike,Luminous Green/Volt/Lime Blast/Black,Black/Anthracite/Volt/White,White/Fuchsia Dream/Lime Blast,Ghost Green/Mint Foam/Coconut Milk/Cave Purple,Hyper Royal/Black/White
Nike Rival Fly 3,8 195.00,https://www.nike.com/in/t/rival-fly-3-road-racing-shoes-XbhTCL/CT2405-001,Men,23,4.4,CT2405-001,Road Racing Shoes,,84.0,50.0,13,6,Nike,Luminous Green/Volt/Lime Blast/Black,Black/Anthracite/Volt/White,White/Fuchsia Dream/Lime Blast,Ghost Green/Mint Foam/Coconut Milk/Cave Purple,Hyper Royal/Black/White
Nike Rival Fly 3,7 787.00,https://www.nike.com/in/t/rival-fly-3-road-racing-shoes-XbhTCL/CT2405-001,Men,23,4.4,CT2405-199,Road Racing Shoes,,84.0,50.0,0,6,Nike,Luminous Green/Volt/Lime Blast/Black,Black/Anthracite/Volt/White,White/Fuchsia Dream/Lime Blast,Ghost Green/Mint Foam/Coconut Milk/Cave Purple,Hyper Royal/Black/White
Nike Rival Fly 3,5 737.00,https://www.nike.com/in/t/rival-fly-3-road-racing-shoes-XbhTCL/CT2405-001,Men,23,4.4,CT2405-358,Road Racing Shoes,,84.0,50.0,0,6,Nike,Luminous Green/Volt/Lime Blast/Black,Black/Anthracite/Volt/White,White/Fuchsia Dream/Lime Blast,Ghost Green/Mint Foam/Coconut Milk/Cave Purple,Hyper Royal/Black/White
Nike Rival Fly 3,7 787.00,https://www.nike.com/in/t/rival-fly-3-road-racing-shoes-XbhTCL/CT2405-001,Men,23,4.4,CT2405-400,Road Racing Shoes,,84.0,50.0,0,6,Nike,Luminous Green/Volt/Lime Blast/Black,Black/Anthracite/Volt/White,White/Fuchsia Dream/Lime Blast,Ghost Green/Mint Foam/Coconut Milk/Cave Purple,Hyper Royal/Black/White
Nike Rival Fly 3,7 787.00,https://www.nike.com/in/t/rival-fly-3-road-racing-shoes-XbhTCL/CT2405-001,Men,23,4.4,CT2405-700,Road Racing Shoes,,84.0,50.0,0,6,Nike,Luminous Green/Volt/Lime Blast/Black,Black/Anthracite/Volt/White,White/Fuchsia Dream/Lime Blast,Ghost Green/Mint Foam/Coconut Milk/Cave Purple,Hyper Royal/Black/White
Nike Free Terra Vista,9 777.00,https://www.nike.com/in/t/free-terra-vista-shoes-hCMkgg/CZ1757-001,Men,30,4.8,CZ1757-001,Shoes,,,,15,1,Nike,,,,,
Nike City Rep TR,4 747.00,https://www.nike.com/in/t/city-rep-tr-workout-shoes-djC0DF/DA1352-200,Men,60,4.1,DA1352-100,Workout Shoes,,,,0,4,Nike,White/Bright Crimson/Obsidian,Black/Dark Smoke Grey/White,Cool Grey/Anthracite/Total Orange/White,Medium Olive/White/Sequoia/High Voltage,
Nike City Rep TR,4 747.00,https://www.nike.com/in/t/city-rep-tr-workout-shoes-djC0DF/DA1352-200,Men,60,4.1,DA1352-002,Workout Shoes,,,,0,4,Nike,White/Bright Crimson/Obsidian,Black/Dark Smoke Grey/White,Cool Grey/Anthracite/Total Orange/White,Medium Olive/White/Sequoia/High Voltage,
Nike City Rep TR,4 747.00,https://www.nike.com/in/t/city-rep-tr-workout-shoes-djC0DF/DA1352-200,Men,60,4.1,DA1352-004,Workout Shoes,,,,0,4,Nike,White/Bright Crimson/Obsidian,Black/Dark Smoke Grey/White,Cool Grey/Anthracite/Total Orange/White,Medium Olive/White/Sequoia/High Voltage,
Nike City Rep TR,4 995.00,https://www.nike.com/in/t/city-rep-tr-workout-shoes-djC0DF/DA1352-200,Men,60,4.1,DA1352-200,Workout Shoes,,,,12,4,Nike,White/Bright Crimson/Obsidian,Black/Dark Smoke Grey/White,Cool Grey/Anthracite/Total Orange/White,Medium Olive/White/Sequoia/High Voltage,
Nike Air Max 1 '86 OG G,13 995.00,https://www.nike.com/in/t/air-max-1-86-og-g-golf-shoes-7QZsWP/DV1403-010,Men,21,4.5,DV1403-002,Golf Shoes,,100.0,50.0,15,3,Nike,Sea Glass/Mica Green/Lime Blast/Sequoia,White/Black,Black/White,,
Nike Air Max 1 '86 OG G,13 995.00,https://www.nike.com/in/t/air-max-1-86-og-g-golf-shoes-7QZsWP/DV1403-010,Men,21,4.5,DV1403-110,Golf Shoes,,100.0,50.0,18,3,Nike,Sea Glass/Mica Green/Lime Blast/Sequoia,White/Black,Black/White,,
Nike Air Max 1 '86 OG G,13 995.00,https://www.nike.com/in/t/air-max-1-86-og-g-golf-shoes-7QZsWP/DV1403-010,Men,21,4.5,DV1403-010,Golf Shoes,,100.0,50.0,18,3,Nike,Sea Glass/Mica Green/Lime Blast/Sequoia,White/Black,Black/White,,
Nike Mercurial Superfly 9 Club,5 995.00,https://www.nike.com/in/t/mercurial-superfly-9-club-multi-ground-high-top-football-boot-PwHVpF/DJ5961-040,Unisex,8,4.1,DJ5961-040,Multi-Ground High-Top Football Boot,,,,10,4,Nike,Black/Hyper Royal/Chrome,Bright Crimson/Black/White,White/Pink Blast/Baltic Blue,Black/Summit White/Volt/Dark Smoke Grey,
Nike Mercurial Superfly 9 Club,5 995.00,https://www.nike.com/in/t/mercurial-superfly-9-club-multi-ground-high-top-football-boot-PwHVpF/DJ5961-040,Unisex,8,4.1,DJ5961-600,Multi-Ground High-Top Football Boot,,,,11,4,Nike,Black/Hyper Royal/Chrome,Bright Crimson/Black/White,White/Pink Blast/Baltic Blue,Black/Summit White/Volt/Dark Smoke Grey,
Nike Mercurial Superfly 9 Club,5 995.00,https://www.nike.com/in/t/mercurial-superfly-9-club-multi-ground-high-top-football-boot-PwHVpF/DJ5961-040,Unisex,8,4.1,DJ5961-146,Multi-Ground High-Top Football Boot,,,,12,4,Nike,Black/Hyper Royal/Chrome,Bright Crimson/Black/White,White/Pink Blast/Baltic Blue,Black/Summit White/Volt/Dark Smoke Grey,
Nike Mercurial Superfly 9 Club,5 995.00,https://www.nike.com/in/t/mercurial-superfly-9-club-multi-ground-high-top-football-boot-PwHVpF/DJ5961-040,Unisex,8,4.1,DJ5961-001,Multi-Ground High-Top Football Boot,,,,0,4,Nike,Black/Hyper Royal/Chrome,Bright Crimson/Black/White,White/Pink Blast/Baltic Blue,Black/Summit White/Volt/Dark Smoke Grey,
KD15 EP,13 297.00,https://www.nike.com/in/t/kd15-ep-basketball-shoes-5qLg1X/FN8009-100,Unisex,0,0.0,FN8009-100,Basketball Shoes,,,,11,1,Nike,,,,,
Nike Metcon 9,12 795.00,https://www.nike.com/in/t/metcon-9-workout-shoes-ldMsxB/DZ2617-600,Men,59,4.2,DZ2617-003,Workout Shoes,,50.0,50.0,17,5,Nike,Black/Clear Jade/Mica Green/Geode Teal,Black/Anthracite/Smoke Grey/White,Monarch/Mica Green/Medium Ash/Amber Brown,University Red/Gym Red/Pure Platinum,White/Light Silver/Bright Mandarin/White
Nike Metcon 9,12 795.00,https://www.nike.com/in/t/metcon-9-workout-shoes-ldMsxB/DZ2617-600,Men,59,4.2,DZ2617-001,Workout Shoes,,50.0,50.0,13,5,Nike,Black/Clear Jade/Mica Green/Geode Teal,Black/Anthracite/Smoke Grey/White,Monarch/Mica Green/Medium Ash/Amber Brown,University Red/Gym Red/Pure Platinum,White/Light Silver/Bright Mandarin/White
Nike Metcon 9,12 795.00,https://www.nike.com/in/t/metcon-9-workout-shoes-ldMsxB/DZ2617-600,Men,59,4.2,DZ2617-800,Workout Shoes,,50.0,50.0,13,5,Nike,Black/Clear Jade/Mica Green/Geode Teal,Black/Anthracite/Smoke Grey/White,Monarch/Mica Green/Medium Ash/Amber Brown,University Red/Gym Red/Pure Platinum,White/Light Silver/Bright Mandarin/White
Nike Metcon 9,12 795.00,https://www.nike.com/in/t/metcon-9-workout-shoes-ldMsxB/DZ2617-600,Men,59,4.2,DZ2617-600,Workout Shoes,,50.0,50.0,15,5,Nike,Black/Clear Jade/Mica Green/Geode Teal,Black/Anthracite/Smoke Grey/White,Monarch/Mica Green/Medium Ash/Amber Brown,University Red/Gym Red/Pure Platinum,White/Light Silver/Bright Mandarin/White
Nike Metcon 9,12 795.00,https://www.nike.com/in/t/metcon-9-workout-shoes-ldMsxB/DZ2617-600,Men,59,4.2,DZ2617-101,Workout Shoes,,50.0,50.0,17,5,Nike,Black/Clear Jade/Mica Green/Geode Teal,Black/Anthracite/Smoke Grey/White,Monarch/Mica Green/Medium Ash/Amber Brown,University Red/Gym Red/Pure Platinum,White/Light Silver/Bright Mandarin/White
Nike Air Max 270,14 995.00,https://www.nike.com/in/t/air-max-270-shoes-RbZLJ2/FV0380-001,Men,1,1.0,FV0380-001,Shoes,,,,13,1,Nike,,,,,
Nike SB Zoom Pogo Plus,7 495.00,https://www.nike.com/in/t/sb-zoom-pogo-plus-skate-shoes-lSb78K/DV5469-001,Unisex,2,3.0,DV5469-001,Skate Shoes,,,,7,1,Nike,,,,,
Nike Air More Uptempo,8 495.00,https://www.nike.com/in/t/air-more-uptempo-slides-32GKw3/FJ6036-600,Men,0,0.0,FJ6036-600,Slides,,,,8,1,Nike,,,,,
Nike Air Max 1,12 795.00,https://www.nike.com/in/t/air-max-1-shoes-pK71jF/FZ0628-010,Men,0,0.0,FZ0628-010,Shoes,,,,13,1,Nike,,,,,
Nike Calm,5 695.00,https://www.nike.com/in/t/calm-mules-KJZKd1/FD5131-200,Men,3,5.0,FD5131-002,Mules,,100.0,50.0,8,4,Nike,Light Smoke Grey/Light Smoke Grey,Black/Black,Oil Green/Oil Green,Hemp/Hemp,
Nike Calm,5 695.00,https://www.nike.com/in/t/calm-mules-KJZKd1/FD5131-200,Men,3,5.0,FD5131-001,Mules,,100.0,50.0,8,4,Nike,Light Smoke Grey/Light Smoke Grey,Black/Black,Oil Green/Oil Green,Hemp/Hemp,
