shoe_name,original_price,url,category,review_count,star,product_code,shoe_type,durability,comfort,size,size_count,color_count,brand,color 1,color 2,color 3,color 4,color 5
Air Jordan 1 Mid,11 495.00,https://www.nike.com/in/t/air-jordan-1-mid-shoes-SQf7DM/DQ8426-106,Men,435,4.9,DQ8426-154,Shoes,,84.0,50.0,12,6,Nike,University Blue/White/Black,Sky J Purple/White/Sky J Light Purple/Sky J Purple,White/Bright Concord/True Red/Black,Lucky Green/White/Black,White/Black/Gym Red
Air Jordan 1 Mid,10 917.00,https://www.nike.com/in/t/air-jordan-1-mid-shoes-SQf7DM/DQ8426-106,Men,435,4.9,DQ8426-301,Shoes,,84.0,50.0,0,6,Nike,University Blue/White/Black,Sky J Purple/White/Sky J Light Purple/Sky J Purple,White/Bright Concord/True Red/Black,Lucky Green/White/Black,White/Black/Gym Red
Air Jordan 1 Mid,11 495.00,https://www.nike.com/in/t/air-jordan-1-mid-shoes-SQf7DM/DQ8426-106,Men,435,4.9,DQ8426-106,Shoes,,84.0,50.0,12,6,Nike,University Blue/White/Black,Sky J Purple/White/Sky J Light Purple/Sky J Purple,White/Bright Concord/True Red/Black,Lucky Green/White/Black,White/Black/Gym Red
Air Jordan 1 Mid,10 917.00,https://www.nike.com/in/t/air-jordan-1-mid-shoes-SQf7DM/DQ8426-106,Men,435,4.9,DQ8426-400,Shoes,,84.0,50.0,0,6,Nike,University Blue/White/Black,Sky J Purple/White/Sky J Light Purple/Sky J Purple,White/Bright Concord/True Red/Black,Lucky Green/White/Black,White/Black/Gym Red
Nike Air Max 90,9 995.00,https://www.nike.com/in/t/air-max-90-shoes-mnCmVT/CN8490-002,Men,219,4.6,CN8490-002,Shoe,,92.0,50.0,13,4,Nike,Iron Grey/Dark Smoke Grey/Black/White,Black/Black/Black/Black,White/White/Wolf Grey/White,White/White/Black,
Nike Air Max 90,9 995.00,https://www.nike.com/in/t/air-max-90-shoes-mnCmVT/CN8490-002,Men,219,4.6,CN8490-003,Shoe,,92.0,50.0,17,4,Nike,Iron Grey/Dark Smoke Grey/Black/White,Black/Black/Black/Black,White/White/Wolf Grey/White,White/White/Black,
Nike Air Max 90,9 995.00,https://www.nike.com/in/t/air-max-90-shoes-mnCmVT/CN8490-002,Men,219,4.6,CN8490-100,Shoe,,92.0,50.0,17,4,Nike,Iron Grey/Dark Smoke Grey/Black/White,Black/Black/Black/Black,White/White/Wolf Grey/White,White/White/Black,
Nike Air Max 90,9 995.00,https://www.nike.com/in/t/air-max-90-shoes-mnCmVT/CN8490-002,Men,219,4.6,CN8490-101,Shoe,,92.0,50.0,13,4,Nike,Iron Grey/Dark Smoke Grey/Black/White,Black/Black/Black/Black,White/White/Wolf Grey/White,White/White/Black,
Jordan Stay Loyal 2,9 777.00,https://www.nike.com/in/t/jordan-stay-loyal-2-shoes-sDkgDk/DQ8401-103,Men,52,4.4,DQ8401-001,Shoes,,100.0,50.0,0,3,Nike,Black/Metallic Silver,White/Cement Grey/Anthracite/Topaz Gold,Black/Gym Red/White,,
Jordan Stay Loyal 2,10 295.00,https://www.nike.com/in/t/jordan-stay-loyal-2-shoes-sDkgDk/DQ8401-103,Men,52,4.4,DQ8401-103,Shoes,,100.0,50.0,12,3,Nike,Black/Metallic Silver,White/Cement Grey/Anthracite/Topaz Gold,Black/Gym Red/White,,
Jordan Stay Loyal 2,8 747.00,https://www.nike.com/in/t/jordan-stay-loyal-2-shoes-sDkgDk/DQ8401-103,Men,52,4.4,DQ8401-061,Shoes,,100.0,50.0,0,3,Nike,Black/Metallic Silver,White/Cement Grey/Anthracite/Topaz Gold,Black/Gym Red/White,,
Nike Air Force 1 GTX,14 995.00,https://www.nike.com/in/t/air-force-1-gtx-shoes-l3ck9t/FQ8142-133,Unisex,0,0.0,FQ8142-133,Shoes,,,,13,1,Nike,,,,,
Nike Blazer Mid '77 Vintage,7 995.00,https://www.nike.com/in/t/blazer-mid-77-vintage-shoes-dNWPTj/BQ6806-100,Men,386,4.6,BQ6806-100,Shoes,,69.0,32.0,21,2,Nike,White/Black,Black/Sail/Sail,,,
Nike Blazer Mid '77 Vintage,7 995.00,https://www.nike.com/in/t/blazer-mid-77-vintage-shoes-dNWPTj/BQ6806-100,Men,386,4.6,BQ6806-002,Shoes,,69.0,32.0,13,2,Nike,White/Black,Black/Sail/Sail,,,
Nike Downshifter 11,3 797.00,https://www.nike.com/in/t/downshifter-11-road-running-shoes-ggx1m6/CW3411-004,Men,42,4.5,CW3411-004,Road Running Shoes,,,,13,1,Nike,,,,,
Jordan Nu Retro 1 Low,8 737.00,https://www.nike.com/in/t/jordan-nu-retro-1-low-shoes-8294mJ/DV5141-100,Men,24,4.8,DV5141-105,Shoes,,75.0,50.0,0,8,Nike,White/Field Purple/Black,Varsity Red/White/Black,White/White/Black,White/Palomino/White/Black,White/Light Smoke Grey/Varsity Red/Black
Jordan Nu Retro 1 Low,9 195.00,https://www.nike.com/in/t/jordan-nu-retro-1-low-shoes-8294mJ/DV5141-100,Men,24,4.8,DV5141-611,Shoes,,75.0,50.0,12,8,Nike,White/Field Purple/Black,Varsity Red/White/Black,White/White/Black,White/Palomino/White/Black,White/Light Smoke Grey/Varsity Red/Black
Jordan Nu Retro 1 Low,9 195.00,https://www.nike.com/in/t/jordan-nu-retro-1-low-shoes-8294mJ/DV5141-100,Men,24,4.8,DV5141-100,Shoes,,75.0,50.0,12,8,Nike,White/Field Purple/Black,Varsity Red/White/Black,White/White/Black,White/Palomino/White/Black,White/Light Smoke Grey/Varsity Red/Black
Jordan Nu Retro 1 Low,9 195.00,https://www.nike.com/in/t/jordan-nu-retro-1-low-shoes-8294mJ/DV5141-100,Men,24,4.8,DV5141-102,Shoes,,75.0,50.0,0,8,Nike,White/Field Purple/Black,Varsity Red/White/Black,White/White/Black,White/Palomino/White/Black,White/Light Smoke Grey/Varsity Red/Black
Jordan Nu Retro 1 Low,9 195.00,https://www.nike.com/in/t/jordan-nu-retro-1-low-shoes-8294mJ/DV5141-100,Men,24,4.8,DV5141-106,Shoes,,75.0,50.0,0,8,Nike,White/Field Purple/Black,Varsity Red/White/Black,White/White/Black,White/Palomino/White/Black,White/Light Smoke Grey/Varsity Red/Black
Jordan Nu Retro 1 Low,9 195.00,https://www.nike.com/in/t/jordan-nu-retro-1-low-shoes-8294mJ/DV5141-100,Men,24,4.8,DV5141-017,Shoes,,75.0,50.0,0,8,Nike,White/Field Purple/Black,Varsity Red/White/Black,White/White/Black,White/Palomino/White/Black,White/Light Smoke Grey/Varsity Red/Black
Jordan Nu Retro 1 Low,7 817.00,https://www.nike.com/in/t/jordan-nu-retro-1-low-shoes-8294mJ/DV5141-100,Men,24,4.8,DV5141-401,Shoes,,75.0,50.0,0,8,Nike,White/Field Purple/Black,Varsity Red/White/Black,White/White/Black,White/Palomino/White/Black,White/Light Smoke Grey/Varsity Red/Black
Jordan Nu Retro 1 Low,9 195.00,https://www.nike.com/in/t/jordan-nu-retro-1-low-shoes-8294mJ/DV5141-100,Men,24,4.8,DV5141-601,Shoes,,75.0,50.0,0,8,Nike,White/Field Purple/Black,Varsity Red/White/Black,White/White/Black,White/Palomino/White/Black,White/Light Smoke Grey/Varsity Red/Black
Air Jordan 1 Low,8 995.00,https://www.nike.com/in/t/air-jordan-1-low-shoes-6Q1tFM/553558-154,Men,698,4.8,553558-154,Shoes,,75.0,50.0,12,8,Nike,White/Bright Concord/Aquamarine/Black,Black/Taxi/Dark Concord,Black/White/Fire Red,Gym Red/Black/White,Black/White/Gym Red
Air Jordan 1 Low,8 995.00,https://www.nike.com/in/t/air-jordan-1-low-shoes-6Q1tFM/553558-154,Men,698,4.8,553558-075,Shoes,,75.0,50.0,0,8,Nike,White/Bright Concord/Aquamarine/Black,Black/Taxi/Dark Concord,Black/White/Fire Red,Gym Red/Black/White,Black/White/Gym Red
Air Jordan 1 Low,8 995.00,https://www.nike.com/in/t/air-jordan-1-low-shoes-6Q1tFM/553558-154,Men,698,4.8,553558-063,Shoes,,75.0,50.0,0,8,Nike,White/Bright Concord/Aquamarine/Black,Black/Taxi/Dark Concord,Black/White/Fire Red,Gym Red/Black/White,Black/White/Gym Red
Air Jordan 1 Low,8 995.00,https://www.nike.com/in/t/air-jordan-1-low-shoes-6Q1tFM/553558-154,Men,698,4.8,553558-612,Shoes,,75.0,50.0,0,8,Nike,White/Bright Concord/Aquamarine/Black,Black/Taxi/Dark Concord,Black/White/Fire Red,Gym Red/Black/White,Black/White/Gym Red
Air Jordan 1 Low,8 547.00,https://www.nike.com/in/t/air-jordan-1-low-shoes-6Q1tFM/553558-154,Men,698,4.8,553558-066,Shoes,,75.0,50.0,0,8,Nike,White/Bright Concord/Aquamarine/Black,Black/Taxi/Dark Concord,Black/White/Fire Red,Gym Red/Black/White,Black/White/Gym Red
Air Jordan 1 Low,8 547.00,https://www.nike.com/in/t/air-jordan-1-low-shoes-6Q1tFM/553558-154,Men,698,4.8,553558-041,Shoes,,75.0,50.0,0,8,Nike,White/Bright Concord/Aquamarine/Black,Black/Taxi/Dark Concord,Black/White/Fire Red,Gym Red/Black/White,Black/White/Gym Red
Air Jordan 1 Low,8 547.00,https://www.nike.com/in/t/air-jordan-1-low-shoes-6Q1tFM/553558-154,Men,698,4.8,553558-065,Shoes,,75.0,50.0,0,8,Nike,White/Bright Concord/Aquamarine/Black,Black/Taxi/Dark Concord,Black/White/Fire Red,Gym Red/Black/White,Black/White/Gym Red
Air Jordan 1 Low,7 647.00,https://www.nike.com/in/t/air-jordan-1-low-shoes-6Q1tFM/553558-154,Men,698,4.8,553558-215,Shoes,,75.0,50.0,0,8,Nike,White/Bright Concord/Aquamarine/Black,Black/Taxi/Dark Concord,Black/White/Fire Red,Gym Red/Black/White,Black/White/Gym Red
Nike Killshot 2 Leather,7 995.00,https://www.nike.com/in/t/killshot-2-leather-shoe-DqWZ4j/432997-121,Men,72,4.6,432997-121,Shoe,,84.0,67.0,14,3,Nike,Sail/Gum Yellow/Oil Grey,Sail/Gum Yellow/Night Maroon,Sail/Gum Yellow/Desert Orange,,
Nike Killshot 2 Leather,7 995.00,https://www.nike.com/in/t/killshot-2-leather-shoe-DqWZ4j/432997-121,Men,72,4.6,432997-112,Shoe,,84.0,67.0,13,3,Nike,Sail/Gum Yellow/Oil Grey,Sail/Gum Yellow/Night Maroon,Sail/Gum Yellow/Desert Orange,,
Nike Killshot 2 Leather,7 995.00,https://www.nike.com/in/t/killshot-2-leather-shoe-DqWZ4j/432997-121,Men,72,4.6,432997-127,Shoe,,84.0,67.0,14,3,Nike,Sail/Gum Yellow/Oil Grey,Sail/Gum Yellow/Night Maroon,Sail/Gum Yellow/Desert Orange,,
Nike Dunk Low Unlocked By You,13 995.00,https://www.nike.com/in/u/custom-dunk-low-unlocked-by-you-10001549/3190525252,Unisex,0,,FJ2253-900,Custom Shoes,,,,0,1,Nike,,,,,
Nike Air Max Tavas,8 067.00,https://www.nike.com/in/t/air-max-tavas-shoe-bpc9zZ/705149-015,Men,19,3.9,705149-009,Shoe,,,,13,2,Nike,Black/Black/White,Wolf Grey/Cool Grey/Black/Anthracite,,,
Nike Air Max Tavas,8 067.00,https://www.nike.com/in/t/air-max-tavas-shoe-bpc9zZ/705149-015,Men,19,3.9,705149-015,Shoe,,,,13,2,Nike,Black/Black/White,Wolf Grey/Cool Grey/Black/Anthracite,,,
Nike Air Max Plus,18 395.00,https://www.nike.com/in/t/air-max-plus-shoes-mVwq4h/FV0393-001,Unisex,9,4.8,FV0393-001,Shoes,,,,17,1,Nike,,,,,
Nike Air Dunk Low Jumbo,11 495.00,https://www.nike.com/in/t/air-dunk-low-jumbo-shoes-9slDWq/FB8894-002,Men,1,5.0,FB8894-002,Shoes,,,,13,1,Nike,,,,,
Jumpman Two Trey,13 297.00,https://www.nike.com/in/t/jumpman-two-trey-shoes-rhmBzG/DO1925-003,Men,103,4.8,DO1925-106,Shoes,,100.0,50.0,13,7,Nike,White/Gym Red/Black,White/Black/University Red,White/Black/Lucky Green,White/Black/Game Royal,White/Black/Dark Concord
Jumpman Two Trey,13 297.00,https://www.nike.com/in/t/jumpman-two-trey-shoes-rhmBzG/DO1925-003,Men,103,4.8,DO1925-160,Shoes,,100.0,50.0,13,7,Nike,White/Gym Red/Black,White/Black/University Red,White/Black/Lucky Green,White/Black/Game Royal,White/Black/Dark Concord
Jumpman Two Trey,13 297.00,https://www.nike.com/in/t/jumpman-two-trey-shoes-rhmBzG/DO1925-003,Men,103,4.8,DO1925-130,Shoes,,100.0,50.0,13,7,Nike,White/Gym Red/Black,White/Black/University Red,White/Black/Lucky Green,White/Black/Game Royal,White/Black/Dark Concord
Jumpman Two Trey,13 297.00,https://www.nike.com/in/t/jumpman-two-trey-shoes-rhmBzG/DO1925-003,Men,103,4.8,DO1925-140,Shoes,,100.0,50.0,0,7,Nike,White/Gym Red/Black,White/Black/University Red,White/Black/Lucky Green,White/Black/Game Royal,White/Black/Dark Concord
Jumpman Two Trey,13 995.00,https://www.nike.com/in/t/jumpman-two-trey-shoes-rhmBzG/DO1925-003,Men,103,4.8,DO1925-100,Shoes,,100.0,50.0,13,7,Nike,White/Gym Red/Black,White/Black/University Red,White/Black/Lucky Green,White/Black/Game Royal,White/Black/Dark Concord
Jumpman Two Trey,13 995.00,https://www.nike.com/in/t/jumpman-two-trey-shoes-rhmBzG/DO1925-003,Men,103,4.8,DO1925-102,Shoes,,100.0,50.0,13,7,Nike,White/Gym Red/Black,White/Black/University Red,White/Black/Lucky Green,White/Black/Game Royal,White/Black/Dark Concord
Jumpman Two Trey,13 995.00,https://www.nike.com/in/t/jumpman-two-trey-shoes-rhmBzG/DO1925-003,Men,103,4.8,DO1925-003,Shoes,,100.0,50.0,13,7,Nike,White/Gym Red/Black,White/Black/University Red,White/Black/Lucky Green,White/Black/Game Royal,White/Black/Dark Concord
Air Jordan Legacy 312 Low,12 995.00,https://www.nike.com/in/t/air-jordan-legacy-312-low-shoes-6Vd4Xl/CD7069-116,Men,36,4.8,CD7069-041,Shoes,,75.0,75.0,15,4,Nike,Black/White/Cement Grey/Game Royal,Summit White/Tech Grey/Black/Fire Red,White/Wolf Grey/Washed Teal,White/Gym Red/Black,
Air Jordan Legacy 312 Low,12 347.00,https://www.nike.com/in/t/air-jordan-legacy-312-low-shoes-6Vd4Xl/CD7069-116,Men,36,4.8,CD7069-101,Shoes,,75.0,75.0,12,4,Nike,Black/White/Cement Grey/Game Royal,Summit White/Tech Grey/Black/Fire Red,White/Wolf Grey/Washed Teal,White/Gym Red/Black,
Air Jordan Legacy 312 Low,9 097.00,https://www.nike.com/in/t/air-jordan-legacy-312-low-shoes-6Vd4Xl/CD7069-116,Men,36,4.8,CD7069-130,Shoes,,75.0,75.0,0,4,Nike,Black/White/Cement Grey/Game Royal,Summit White/Tech Grey/Black/Fire Red,White/Wolf Grey/Washed Teal,White/Gym Red/Black,
Air Jordan Legacy 312 Low,12 995.00,https://www.nike.com/in/t/air-jordan-legacy-312-low-shoes-6Vd4Xl/CD7069-116,Men,36,4.8,CD7069-116,Shoes,,75.0,75.0,15,4,Nike,Black/White/Cement Grey/Game Royal,Summit White/Tech Grey/Black/Fire Red,White/Wolf Grey/Washed Teal,White/Gym Red/Black,
Paris Saint-Germain Jumpman MVP,15 295.00,https://www.nike.com/in/t/paris-saint-germain-jumpman-mvp-shoes-LxppNW/FJ0742-081,Men,4,4.8,FJ0742-081,Shoes,,100.0,50.0,12,1,Nike,,,,,
Nike Air Force 1 Mid By You,12 795.00,https://www.nike.com/in/u/custom-nike-air-force-1-mid-by-you-shoes-10001368/9282711927,Men,0,,DV3908-900,Custom Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Air Force 1 Mid By You,12 795.00,https://www.nike.com/in/u/custom-nike-air-force-1-mid-by-you-shoes-10001368/9282711927,Men,0,,DV3908-900,Custom Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Air Force 1 Mid By You,12 795.00,https://www.nike.com/in/u/custom-nike-air-force-1-mid-by-you-shoes-10001368/9282711927,Men,0,,DZ3640-900,Custom Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Air Force 1 Mid By You,12 795.00,https://www.nike.com/in/u/custom-nike-air-force-1-mid-by-you-shoes-10001368/9282711927,Men,0,,DV3908-900,Custom Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Air Force 1 Mid By You,12 795.00,https://www.nike.com/in/u/custom-nike-air-force-1-mid-by-you-shoes-10001368/9282711927,Men,0,,DZ3640-900,Custom Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Air Force 1 Mid By You,12 795.00,https://www.nike.com/in/u/custom-nike-air-force-1-mid-by-you-shoes-10001368/9282711927,Men,0,,DV3908-900,Custom Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Dunk Low Retro,7 387.00,https://www.nike.com/in/t/dunk-low-retro-shoes-bCzchX/DV0833-100,Men,209,4.8,DV0833-300,Shoes,,100.0,50.0,0,2,Nike,Apple Green/White/Yellow Strike/Yellow Strike,White/White/White/Team Gold,,,
Nike Dunk Low Retro,8 695.00,https://www.nike.com/in/t/dunk-low-retro-shoes-bCzchX/DV0833-100,Men,209,4.8,DV0833-100,Shoes,,100.0,50.0,21,2,Nike,Apple Green/White/Yellow Strike/Yellow Strike,White/White/White/Team Gold,,,
Luka 2 PF,11 297.00,https://www.nike.com/in/t/luka-2-bred-pf-basketball-shoes-LM9ScX/DX9012-006,Unisex,0,0.0,DX9012-005,Basketball Shoes,,,,12,4,Nike,Football Grey/Oxygen Purple/Arctic Orange/Black,Black/Grand Purple/Aurora Green/Glow,White/Green Strike/Black,Black/Wolf Grey/White/Bright Crimson,
Luka 2 'Luk.AI' PF,11 297.00,https://www.nike.com/in/t/luka-2-bred-pf-basketball-shoes-LM9ScX/DX9012-006,Unisex,0,0.0,DX9012-001,Basketball Shoes,,,,0,4,Nike,Football Grey/Oxygen Purple/Arctic Orange/Black,Black/Grand Purple/Aurora Green/Glow,White/Green Strike/Black,Black/Wolf Grey/White/Bright Crimson,
Luka 2 'Trick Shot' PF,11 895.00,https://www.nike.com/in/t/luka-2-bred-pf-basketball-shoes-LM9ScX/DX9012-006,Unisex,0,0.0,DX9012-103,Basketball Shoes,,,,12,4,Nike,Football Grey/Oxygen Purple/Arctic Orange/Black,Black/Grand Purple/Aurora Green/Glow,White/Green Strike/Black,Black/Wolf Grey/White/Bright Crimson,
Luka 2 'Bred' PF,11 895.00,https://www.nike.com/in/t/luka-2-bred-pf-basketball-shoes-LM9ScX/DX9012-006,Unisex,0,0.0,DX9012-006,Basketball Shoes,,,,12,4,Nike,Football Grey/Oxygen Purple/Arctic Orange/Black,Black/Grand Purple/Aurora Green/Glow,White/Green Strike/Black,Black/Wolf Grey/White/Bright Crimson,
Nike Air Force 1 '07,9 695.00,https://www.nike.com/in/t/air-force-1-07-shoes-VWCc04/DV0788-002,Men,158,4.8,DV0788-001,Shoes,,84.0,50.0,0,3,Nike,Black/Black/White,White/White/University Blue,Black/Black/White,,
Nike Air Force 1 '07,9 207.00,https://www.nike.com/in/t/air-force-1-07-shoes-VWCc04/DV0788-002,Men,158,4.8,DV0788-101,Shoes,,84.0,50.0,0,3,Nike,Black/Black/White,White/White/University Blue,Black/Black/White,,
Nike Air Force 1 '07,9 695.00,https://www.nike.com/in/t/air-force-1-07-shoes-VWCc04/DV0788-002,Men,158,4.8,DV0788-002,Shoes,,84.0,50.0,17,3,Nike,Black/Black/White,White/White/University Blue,Black/Black/White,,
Jordan Stay Loyal 3,10 295.00,https://www.nike.com/in/t/jordan-stay-loyal-3-shoes-GNHN2X/FB1396-006,Men,21,4.1,FB1396-001,shoes,,,,15,2,Nike,Black/Anthracite/Cool Grey,Black/White/Wolf Grey/Varsity Red,,,
Jordan Stay Loyal 3,10 295.00,https://www.nike.com/in/t/jordan-stay-loyal-3-shoes-GNHN2X/FB1396-006,Men,21,4.1,FB1396-006,shoes,,,,15,2,Nike,Black/Anthracite/Cool Grey,Black/White/Wolf Grey/Varsity Red,,,
Nike Defy All Day,4 995.00,https://www.nike.com/in/t/defy-all-day-training-shoe-LtD2G1/DJ1196-002,Men,64,4.4,DJ1196-002,Training Shoe,,75.0,25.0,13,4,Nike,Black/White/Black,Black/Black/Black,White/University Red/Black,White/Metallic Silver/Midnight Navy,
Nike Defy All Day,4 995.00,https://www.nike.com/in/t/defy-all-day-training-shoe-LtD2G1/DJ1196-002,Men,64,4.4,DJ1196-001,Training Shoe,,75.0,25.0,15,4,Nike,Black/White/Black,Black/Black/Black,White/University Red/Black,White/Metallic Silver/Midnight Navy,
Nike Defy All Day,4 995.00,https://www.nike.com/in/t/defy-all-day-training-shoe-LtD2G1/DJ1196-002,Men,64,4.4,DJ1196-101,Training Shoe,,75.0,25.0,13,4,Nike,Black/White/Black,Black/Black/Black,White/University Red/Black,White/Metallic Silver/Midnight Navy,
Nike Defy All Day,4 995.00,https://www.nike.com/in/t/defy-all-day-training-shoe-LtD2G1/DJ1196-002,Men,64,4.4,DJ1196-100,Training Shoe,,75.0,25.0,13,4,Nike,Black/White/Black,Black/Black/Black,White/University Red/Black,White/Metallic Silver/Midnight Navy,
Jordan Max Aura 5,11 895.00,https://www.nike.com/in/t/jordan-max-aura-5-shoes-ZBZ4Pz/DZ4353-101,Men,23,4.8,DZ4353-101,Shoes,,100.0,50.0,15,4,Nike,White/Varsity Red/Wolf Grey/Black,Black/Black/Anthracite,Black/Bright Mandarin/Sail/Sky J Light Olive,Cement Grey/Topaz Gold/White/Anthracite,
Jordan Max Aura 5,11 895.00,https://www.nike.com/in/t/jordan-max-aura-5-shoes-ZBZ4Pz/DZ4353-101,Men,23,4.8,DZ4353-001,Shoes,,100.0,50.0,0,4,Nike,White/Varsity Red/Wolf Grey/Black,Black/Black/Anthracite,Black/Bright Mandarin/Sail/Sky J Light Olive,Cement Grey/Topaz Gold/White/Anthracite,
Jordan Max Aura 5,11 895.00,https://www.nike.com/in/t/jordan-max-aura-5-shoes-ZBZ4Pz/DZ4353-101,Men,23,4.8,DZ4353-003,Shoes,,100.0,50.0,15,4,Nike,White/Varsity Red/Wolf Grey/Black,Black/Black/Anthracite,Black/Bright Mandarin/Sail/Sky J Light Olive,Cement Grey/Topaz Gold/White/Anthracite,
Jordan Max Aura 5,11 895.00,https://www.nike.com/in/t/jordan-max-aura-5-shoes-ZBZ4Pz/DZ4353-101,Men,23,4.8,DZ4353-007,Shoes,,100.0,50.0,12,4,Nike,White/Varsity Red/Wolf Grey/Black,Black/Black/Anthracite,Black/Bright Mandarin/Sail/Sky J Light Olive,Cement Grey/Topaz Gold/White/Anthracite,
Air Jordan 1 Low SE,10 295.00,https://www.nike.com/in/t/air-jordan-1-low-se-shoes-H7DD5v/FB9907-102,Men,14,4.4,FB9907-102,Shoes,,85.0,55.0,12,1,Nike,,,,,
Nike Air Force 1 '07,9 695.00,https://www.nike.com/in/t/air-force-1-07-shoes-PhJwrD/FQ8077-104,Men,2,3.5,FQ8077-104,Shoes,,,,13,1,Nike,,,,,
Nike Air Max Pulse,13 995.00,https://www.nike.com/in/t/air-max-pulse-shoes-zD62r3/FQ8733-010,Men,0,0.0,FQ8733-010,Shoes,,,,13,1,Nike,,,,,
Nike Flex Experience Run 11,3 997.00,https://www.nike.com/in/t/flex-experience-run-11-road-running-shoes-rB6h46/DD9284-301,Men,60,4.3,DD9284-009,Road Running Shoes,,,,0,7,Nike,Flat Pewter/Gold Suede/White/Metallic Pewter,White/Ashen Slate/Black,University Red/Midnight Navy/Blue Joy/Sea Glass,Football Grey/Black/White/Bright Crimson,Black/White
Nike Flex Experience Run 11,3 497.00,https://www.nike.com/in/t/flex-experience-run-11-road-running-shoes-rB6h46/DD9284-301,Men,60,4.3,DD9284-100,Road Running Shoes,,,,0,7,Nike,Flat Pewter/Gold Suede/White/Metallic Pewter,White/Ashen Slate/Black,University Red/Midnight Navy/Blue Joy/Sea Glass,Football Grey/Black/White/Bright Crimson,Black/White
Nike Flex Experience Run 11,4 995.00,https://www.nike.com/in/t/flex-experience-run-11-road-running-shoes-rB6h46/DD9284-301,Men,60,4.3,DD9284-601,Road Running Shoes,,,,13,7,Nike,Flat Pewter/Gold Suede/White/Metallic Pewter,White/Ashen Slate/Black,University Red/Midnight Navy/Blue Joy/Sea Glass,Football Grey/Black/White/Bright Crimson,Black/White
Nike Flex Experience Run 11,4 747.00,https://www.nike.com/in/t/flex-experience-run-11-road-running-shoes-rB6h46/DD9284-301,Men,60,4.3,DD9284-008,Road Running Shoes,,,,0,7,Nike,Flat Pewter/Gold Suede/White/Metallic Pewter,White/Ashen Slate/Black,University Red/Midnight Navy/Blue Joy/Sea Glass,Football Grey/Black/White/Bright Crimson,Black/White
Nike Flex Experience Run 11,4 995.00,https://www.nike.com/in/t/flex-experience-run-11-road-running-shoes-rB6h46/DD9284-301,Men,60,4.3,DD9284-001,Road Running Shoes,,,,13,7,Nike,Flat Pewter/Gold Suede/White/Metallic Pewter,White/Ashen Slate/Black,University Red/Midnight Navy/Blue Joy/Sea Glass,Football Grey/Black/White/Bright Crimson,Black/White
